po_id,vendor_id,item_id,unit_price,qty,total,date,contract_id
PO000821,V001,ITEM0082,168.41,43,7241.64,2025-05-28,
PO000822,V008,ITEM0187,26.87,10,268.68,2025-06-07,
PO000823,V002,ITEM0147,396.91,11,4366.03,2025-08-06,
PO000824,V006,ITEM0026,263.08,33,8681.58,2025-08-28,
PO000825,V007,ITEM0093,264.91,38,10066.39,2025-07-31,
PO000826,V009,ITEM0139,403.07,23,9270.71,2025-09-13,
PO000827,V019,ITEM0057,236.12,20,4722.31,2025-10-27,
PO000828,V014,ITEM0101,368.74,15,5531.04,2025-10-02,
PO000829,V019,ITEM0149,209.28,42,8789.66,2025-05-30,
PO000830,V004,ITEM0047,300.81,3,902.44,2025-10-30,
PO000831,V011,ITEM0070,403.98,5,2019.88,2025-07-20,
PO000832,V009,ITEM0195,469.63,34,15967.52,2025-06-05,
PO000833,V002,ITEM0027,419.48,44,18457.24,2025-06-28,
PO000834,V016,ITEM0093,267.48,15,4012.16,2025-06-18,
PO000835,V004,ITEM0097,77.52,21,1627.97,2025-10-03,
PO000836,V001,ITEM0128,109.09,5,545.46,2025-05-30,
PO000837,V006,ITEM0018,114.93,24,2758.3,2025-07-06,
PO000838,V002,ITEM0078,112.91,26,2935.79,2025-07-15,
PO000839,V002,ITEM0056,318.96,47,14991.23,2025-11-24,
PO000840,V002,ITEM0186,394.84,14,5527.79,2025-09-04,
PO000841,V002,ITEM0170,493.11,46,22683.26,2025-06-30,
PO000842,V009,ITEM0020,391.05,43,16814.98,2025-09-29,
PO000843,V015,ITEM0048,149.13,42,6263.33,2025-06-06,
PO000844,V011,ITEM0122,346.65,50,17332.42,2025-08-25,
PO000845,V018,ITEM0195,472.08,5,2360.42,2025-08-19,
PO000846,V011,ITEM0120,77.56,8,620.46,2025-10-05,
PO000847,V004,ITEM0152,112.92,37,4177.9,2025-08-03,
PO000848,V009,ITEM0060,262.76,32,8408.44,2025-09-04,
PO000849,V002,ITEM0141,360.45,14,5046.32,2025-08-29,
PO000850,V012,ITEM0115,395.67,50,19783.57,2025-09-17,
PO000851,V000,ITEM0182,181.13,28,5071.67,2025-10-29,
PO000852,V003,ITEM0155,73.85,35,2584.78,2025-08-28,
PO000853,V012,ITEM0096,263.02,27,7101.57,2025-07-08,
PO000854,V010,ITEM0112,252.4,6,1514.39,2025-10-23,
PO000855,V006,ITEM0085,502.22,42,21093.17,2025-11-15,
PO000856,V015,ITEM0158,378.14,24,9075.3,2025-07-13,
PO000857,V009,ITEM0162,60.3,27,1628.17,2025-08-05,
PO000858,V013,ITEM0092,151.36,27,4086.72,2025-07-09,C0010
PO000859,V003,ITEM0069,32.73,45,1472.91,2025-11-10,
PO000860,V009,ITEM0146,50.52,9,454.69,2025-06-03,
PO000861,V003,ITEM0118,285.29,44,12552.55,2025-11-21,
PO000862,V014,ITEM0052,361.61,9,3254.47,2025-06-03,
PO000863,V001,ITEM0155,70.4,35,2463.84,2025-06-22,
PO000864,V008,ITEM0099,20.62,2,41.25,2025-10-03,C0021
PO000865,V004,ITEM0171,222.66,29,6457.1,2025-11-23,
PO000866,V004,ITEM0086,443.68,39,17303.46,2025-10-28,
PO000867,V002,ITEM0192,218.37,41,8953.26,2025-08-16,
PO000868,V011,ITEM0009,103.29,8,826.35,2025-07-29,
PO000869,V004,ITEM0197,313.72,6,1882.32,2025-10-14,
PO000870,V009,ITEM0061,199.53,8,1596.22,2025-06-03,
PO000871,V009,ITEM0116,165.75,7,1160.24,2025-11-19,
PO000872,V015,ITEM0009,99.27,8,794.14,2025-10-15,
PO000873,V011,ITEM0049,508.8,24,12211.24,2025-10-06,
PO000874,V002,ITEM0009,108.69,5,543.45,2025-08-22,
PO000875,V008,ITEM0100,85.7,4,342.79,2025-09-19,
PO000876,V015,ITEM0073,276.42,45,12438.69,2025-11-09,
PO000877,V008,ITEM0115,377.27,45,16977.05,2025-10-06,C0027
PO000878,V007,ITEM0039,192.9,31,5979.84,2025-10-27,
PO000879,V001,ITEM0145,58.73,1,58.73,2025-09-26,
PO000880,V011,ITEM0150,44.35,23,1020.14,2025-07-15,
PO000881,V006,ITEM0041,147.99,15,2219.89,2025-07-06,
PO000882,V005,ITEM0074,465.95,22,10250.93,2025-06-06,
PO000883,V004,ITEM0054,47.64,16,762.3,2025-10-25,
PO000884,V015,ITEM0143,338.4,7,2368.78,2025-06-16,C0015
PO000885,V012,ITEM0157,100.28,7,701.98,2025-07-25,
PO000886,V008,ITEM0022,388.26,24,9318.13,2025-11-23,
PO000887,V004,ITEM0039,191.62,24,4598.8,2025-07-22,
PO000888,V007,ITEM0188,432.19,4,1728.77,2025-06-15,
PO000889,V017,ITEM0135,108.46,13,1409.92,2025-09-19,
PO000890,V006,ITEM0030,87.65,25,2191.23,2025-06-04,
PO000891,V007,ITEM0020,393.45,10,3934.47,2025-06-17,
PO000892,V001,ITEM0069,34.2,14,478.81,2025-06-16,
PO000893,V007,ITEM0125,372.63,35,13042.0,2025-07-07,C0011
PO000894,V000,ITEM0126,344.31,23,7919.2,2025-11-07,
PO000895,V013,ITEM0113,23.24,21,488.02,2025-11-05,
PO000896,V019,ITEM0120,82.19,11,904.13,2025-06-26,
PO000897,V014,ITEM0067,37.03,2,74.06,2025-07-20,
PO000898,V005,ITEM0097,69.82,2,139.65,2025-09-19,
PO000899,V002,ITEM0156,85.12,2,170.24,2025-11-10,
PO000900,V015,ITEM0171,214.15,50,10707.68,2025-08-15,
PO000901,V019,ITEM0007,55.26,38,2100.06,2025-08-10,
PO000902,V007,ITEM0152,116.94,16,1871.06,2025-08-18,
PO000903,V010,ITEM0133,443.07,40,17722.62,2025-08-08,
PO000904,V003,ITEM0047,318.79,29,9245.05,2025-06-16,
PO000905,V003,ITEM0050,274.55,18,4941.86,2025-08-31,C0001
PO000906,V006,ITEM0144,483.93,35,16937.39,2025-07-25,
PO000907,V005,ITEM0171,217.25,23,4996.66,2025-08-02,
PO000908,V016,ITEM0143,326.95,3,980.84,2025-11-08,
PO000909,V005,ITEM0165,187.37,9,1686.37,2025-06-06,
PO000910,V004,ITEM0018,121.35,37,4490.1,2025-11-12,
PO000911,V003,ITEM0104,385.77,42,16202.33,2025-07-02,
PO000912,V010,ITEM0179,14.44,17,245.46,2025-09-03,
PO000913,V012,ITEM0139,379.45,1,379.45,2025-11-03,
PO000914,V014,ITEM0161,224.31,50,11215.45,2025-11-24,
PO000915,V012,ITEM0135,109.22,10,1092.21,2025-10-11,
PO000916,V005,ITEM0036,79.02,8,632.13,2025-08-27,
PO000917,V016,ITEM0024,245.7,50,12285.18,2025-09-06,
PO000918,V006,ITEM0185,262.34,6,1574.07,2025-11-20,
PO000919,V007,ITEM0125,376.2,44,16552.61,2025-07-29,
PO000920,V018,ITEM0026,250.91,29,7276.51,2025-06-08,
PO000921,V006,ITEM0196,39.59,34,1346.01,2025-11-08,C0009
PO000922,V013,ITEM0086,452.99,34,15401.6,2025-09-04,
PO000923,V012,ITEM0010,228.01,19,4332.26,2025-07-15,
PO000924,V008,ITEM0191,153.19,49,7506.2,2025-10-12,
PO000925,V014,ITEM0128,105.58,49,5173.26,2025-09-21,
PO000926,V014,ITEM0001,7.56,37,279.81,2025-07-17,
PO000927,V009,ITEM0122,349.3,24,8383.17,2025-10-10,
PO000928,V004,ITEM0092,147.02,13,1911.23,2025-07-16,
PO000929,V018,ITEM0168,288.09,31,8930.87,2025-09-19,
PO000930,V004,ITEM0194,319.99,6,1919.96,2025-06-06,
PO000931,V018,ITEM0109,190.7,31,5911.66,2025-07-21,
PO000932,V002,ITEM0048,152.36,4,609.44,2025-09-26,
PO000933,V012,ITEM0016,408.95,49,20038.57,2025-10-08,
PO000934,V012,ITEM0160,458.5,50,22925.08,2025-09-01,
PO000935,V019,ITEM0025,489.17,2,978.35,2025-08-17,
PO000936,V003,ITEM0047,329.35,21,6916.43,2025-06-18,
PO000937,V002,ITEM0038,434.74,10,4347.42,2025-07-14,
PO000938,V015,ITEM0136,111.78,45,5029.96,2025-10-14,
PO000939,V005,ITEM0078,106.04,19,2014.83,2025-07-01,
PO000940,V006,ITEM0130,466.27,1,466.27,2025-10-20,
PO000941,V015,ITEM0193,388.63,47,18265.75,2025-08-21,
PO000942,V004,ITEM0055,428.3,31,13277.37,2025-08-15,
PO000943,V012,ITEM0106,167.69,27,4527.5,2025-07-17,
PO000944,V015,ITEM0066,96.64,18,1739.57,2025-10-31,C0005
PO000945,V017,ITEM0071,387.43,24,9298.22,2025-07-21,
PO000946,V014,ITEM0096,244.85,49,11997.89,2025-08-26,
PO000947,V009,ITEM0015,405.67,4,1622.66,2025-07-22,
PO000948,V018,ITEM0197,312.11,42,13108.56,2025-09-17,
PO000949,V013,ITEM0078,106.08,11,1166.88,2025-10-22,
PO000950,V011,ITEM0143,314.93,46,14487.0,2025-08-11,
PO000951,V004,ITEM0157,100.08,23,2301.88,2025-11-24,
PO000952,V000,ITEM0098,406.04,30,12181.11,2025-06-23,
PO000953,V010,ITEM0087,358.96,47,16871.2,2025-10-21,
PO000954,V015,ITEM0123,326.04,21,6846.77,2025-08-07,
PO000955,V014,ITEM0195,457.82,5,2289.1,2025-11-09,
PO000956,V003,ITEM0089,268.01,16,4288.19,2025-11-06,
PO000957,V004,ITEM0180,321.76,36,11583.25,2025-06-17,
PO000958,V011,ITEM0066,98.55,41,4040.74,2025-11-01,
PO000959,V014,ITEM0095,44.98,39,1754.14,2025-08-04,
PO000960,V019,ITEM0079,273.13,44,12017.51,2025-10-22,
PO000961,V009,ITEM0132,426.86,41,17501.45,2025-08-25,
PO000962,V017,ITEM0098,393.85,33,12997.17,2025-10-18,
PO000963,V013,ITEM0010,238.42,8,1907.4,2025-06-16,
PO000964,V012,ITEM0133,424.8,20,8495.92,2025-10-18,
PO000965,V009,ITEM0018,122.17,37,4520.4,2025-10-13,
PO000966,V011,ITEM0073,263.17,4,1052.68,2025-09-06,
PO000967,V001,ITEM0081,456.7,32,14614.38,2025-09-11,
PO000968,V015,ITEM0124,407.58,18,7336.38,2025-09-09,
PO000969,V011,ITEM0082,168.06,42,7058.51,2025-11-21,
PO000970,V017,ITEM0124,420.02,41,17220.7,2025-06-25,
PO000971,V005,ITEM0028,297.08,44,13071.67,2025-05-28,
PO000972,V016,ITEM0042,264.19,43,11359.97,2025-08-01,
PO000973,V012,ITEM0086,448.21,28,12549.77,2025-11-13,
PO000974,V008,ITEM0067,35.7,21,749.63,2025-10-10,
PO000975,V009,ITEM0188,408.09,31,12650.92,2025-06-27,
PO000976,V001,ITEM0064,273.9,38,10408.09,2025-08-02,
PO000977,V000,ITEM0005,402.35,11,4425.86,2025-06-05,
PO000978,V002,ITEM0069,34.34,10,343.43,2025-06-08,
PO000979,V000,ITEM0064,248.72,40,9948.64,2025-07-17,
PO000980,V010,ITEM0188,503.39,44,22149.22,2025-07-04,
PO000981,V018,ITEM0098,421.52,20,8430.47,2025-06-23,
PO000982,V004,ITEM0100,84.02,31,2604.49,2025-06-11,
PO000983,V016,ITEM0135,111.82,29,3242.68,2025-09-02,
PO000984,V007,ITEM0077,170.78,26,4440.29,2025-06-27,C0004
PO000985,V017,ITEM0193,370.91,20,7418.16,2025-10-31,
PO000986,V016,ITEM0187,27.2,9,244.78,2025-11-20,
PO000987,V018,ITEM0162,63.82,41,2616.49,2025-06-29,
PO000988,V013,ITEM0057,243.5,1,243.5,2025-05-28,
PO000989,V018,ITEM0008,256.96,5,1284.81,2025-08-02,
PO000990,V013,ITEM0006,313.68,38,11919.78,2025-06-21,
PO000991,V001,ITEM0001,7.54,13,98.07,2025-08-03,
PO000992,V010,ITEM0051,507.59,5,2537.95,2025-11-23,
PO000993,V012,ITEM0017,459.9,17,7818.38,2025-10-30,
PO000994,V010,ITEM0115,408.49,32,13071.81,2025-06-23,
PO000995,V006,ITEM0110,124.42,2,248.83,2025-10-30,C0024
PO000996,V003,ITEM0129,214.38,17,3644.38,2025-10-18,
PO000997,V011,ITEM0011,171.05,41,7013.02,2025-06-27,
PO000998,V011,ITEM0035,274.86,47,12918.35,2025-11-14,
PO000999,V017,ITEM0076,34.87,31,1080.93,2025-06-11,
PO001000,V017,ITEM0050,279.63,8,2237.06,2025-11-04,
PO001001,V010,ITEM0173,79.73,11,877.02,2025-07-31,
PO001002,V012,ITEM0057,242.69,42,10192.88,2025-07-05,
PO001003,V004,ITEM0073,274.22,38,10420.52,2025-11-07,
PO001004,V005,ITEM0183,19.99,8,159.89,2025-07-08,
PO001005,V018,ITEM0170,483.75,2,967.51,2025-10-18,
PO001006,V008,ITEM0073,264.76,28,7413.39,2025-09-13,
PO001007,V008,ITEM0157,98.33,12,1179.95,2025-08-05,
PO001008,V013,ITEM0194,334.08,41,13697.33,2025-09-26,
PO001009,V001,ITEM0093,275.36,19,5231.83,2025-05-28,
PO001010,V007,ITEM0189,406.54,49,19920.32,2025-07-31,
PO001011,V015,ITEM0039,194.83,33,6429.31,2025-09-13,
PO001012,V010,ITEM0068,41.37,20,827.39,2025-06-08,
PO001013,V000,ITEM0063,153.04,7,1071.28,2025-11-14,
PO001014,V016,ITEM0010,222.95,11,2452.46,2025-09-13,
PO001015,V006,ITEM0131,229.01,24,5496.3,2025-07-10,
PO001016,V009,ITEM0191,146.57,34,4983.44,2025-11-09,C0007
PO001017,V011,ITEM0107,207.14,11,2278.57,2025-08-05,
PO001018,V001,ITEM0120,81.15,14,1136.08,2025-06-13,
PO001019,V016,ITEM0084,255.66,17,4346.2,2025-06-27,
PO001020,V002,ITEM0189,415.9,36,14972.49,2025-10-27,
PO001021,V000,ITEM0084,264.63,12,3175.59,2025-11-24,
PO001022,V016,ITEM0026,266.06,30,7981.7,2025-06-07,
PO001023,V000,ITEM0154,315.52,26,8203.51,2025-10-28,
PO001024,V018,ITEM0139,384.24,6,2305.41,2025-06-14,
PO001025,V018,ITEM0073,265.38,25,6634.39,2025-10-18,
PO001026,V001,ITEM0110,131.46,41,5390.04,2025-06-24,
PO001027,V002,ITEM0197,324.07,16,5185.18,2025-11-01,
PO001028,V014,ITEM0091,24.79,12,297.52,2025-07-24,
PO001029,V008,ITEM0107,206.02,23,4738.48,2025-06-15,C0039
PO001030,V011,ITEM0135,112.98,10,1129.77,2025-10-14,
PO001031,V016,ITEM0070,410.59,6,2463.54,2025-11-24,
PO001032,V004,ITEM0040,114.38,24,2745.14,2025-08-23,
PO001033,V008,ITEM0156,77.88,15,1168.16,2025-07-11,
PO001034,V000,ITEM0018,114.26,13,1485.39,2025-06-11,
PO001035,V017,ITEM0061,203.5,36,7326.01,2025-06-05,
PO001036,V019,ITEM0117,420.93,4,1683.74,2025-10-27,
PO001037,V006,ITEM0167,282.93,11,3112.24,2025-09-30,
PO001038,V017,ITEM0011,172.62,22,3797.58,2025-11-17,
PO001039,V008,ITEM0052,379.04,22,8338.82,2025-07-07,
PO001040,V003,ITEM0086,450.96,35,15783.55,2025-06-12,
PO001041,V013,ITEM0104,378.02,7,2646.14,2025-10-14,
PO001042,V004,ITEM0048,140.3,45,6313.34,2025-11-24,
PO001043,V009,ITEM0194,330.28,25,8256.92,2025-10-17,
PO001044,V004,ITEM0064,273.7,26,7116.32,2025-06-16,
PO001045,V011,ITEM0114,130.6,3,391.79,2025-10-28,
PO001046,V000,ITEM0098,426.25,32,13639.89,2025-09-04,
PO001047,V004,ITEM0175,291.27,18,5242.87,2025-07-14,
PO001048,V007,ITEM0189,385.55,41,15807.74,2025-10-10,
PO001049,V000,ITEM0146,53.35,6,320.08,2025-09-30,
PO001050,V019,ITEM0050,275.55,46,12675.48,2025-11-17,
PO001051,V018,ITEM0112,257.16,34,8743.32,2025-06-23,
PO001052,V007,ITEM0148,487.42,15,7311.26,2025-09-17,
PO001053,V005,ITEM0138,81.65,20,1632.97,2025-07-15,
PO001054,V000,ITEM0113,23.26,19,441.99,2025-08-26,C0030
PO001055,V004,ITEM0046,308.48,12,3701.7,2025-07-11,
PO001056,V014,ITEM0154,313.32,44,13786.02,2025-10-20,
PO001057,V019,ITEM0195,437.09,34,14861.07,2025-07-10,
PO001058,V019,ITEM0135,104.01,8,832.09,2025-09-06,
PO001059,V005,ITEM0040,111.9,12,1342.8,2025-08-01,
PO001060,V007,ITEM0055,435.74,49,21351.33,2025-06-21,
PO001061,V001,ITEM0040,112.37,40,4494.68,2025-10-01,
PO001062,V014,ITEM0118,277.73,44,12219.96,2025-07-14,
PO001063,V006,ITEM0194,335.05,2,670.11,2025-06-27,C0009
PO001064,V009,ITEM0184,357.85,48,17176.77,2025-09-07,
PO001065,V002,ITEM0193,381.55,5,1907.77,2025-11-22,
PO001066,V018,ITEM0160,451.86,36,16266.97,2025-09-01,
PO001067,V008,ITEM0160,600.61,20,12012.27,2025-09-25,
PO001068,V015,ITEM0195,448.09,2,896.18,2025-11-16,
PO001069,V019,ITEM0052,381.17,27,10291.68,2025-06-28,
PO001070,V001,ITEM0065,214.92,22,4728.27,2025-09-30,
PO001071,V001,ITEM0015,438.61,13,5701.94,2025-09-04,
PO001072,V005,ITEM0114,140.24,35,4908.53,2025-08-04,
PO001073,V005,ITEM0013,138.49,40,5539.53,2025-10-08,
PO001074,V013,ITEM0044,422.54,44,18591.71,2025-09-16,
PO001075,V002,ITEM0096,261.85,19,4975.1,2025-06-06,
PO001076,V013,ITEM0173,80.02,5,400.12,2025-11-21,
PO001077,V014,ITEM0043,501.78,49,24586.98,2025-10-23,
PO001078,V008,ITEM0138,81.21,49,3979.09,2025-09-03,
PO001079,V009,ITEM0142,110.12,18,1982.2,2025-07-17,
PO001080,V010,ITEM0053,165.82,27,4477.18,2025-06-07,
PO001081,V012,ITEM0066,126.28,16,2020.46,2025-08-22,
PO001082,V010,ITEM0164,186.83,32,5978.42,2025-07-01,
PO001083,V013,ITEM0105,228.24,23,5249.5,2025-10-23,
PO001084,V012,ITEM0123,321.58,34,10933.58,2025-07-09,
PO001085,V003,ITEM0080,502.76,50,25137.94,2025-11-05,
PO001086,V000,ITEM0112,263.79,4,1055.15,2025-07-23,
PO001087,V002,ITEM0189,397.25,12,4766.98,2025-08-14,
PO001088,V012,ITEM0136,94.32,34,3206.73,2025-10-14,
PO001089,V016,ITEM0153,44.44,50,2222.09,2025-11-12,
PO001090,V019,ITEM0104,395.87,14,5542.12,2025-11-24,
PO001091,V003,ITEM0067,34.19,4,136.77,2025-10-04,
PO001092,V006,ITEM0146,50.76,43,2182.49,2025-09-26,
PO001093,V016,ITEM0023,480.6,23,11053.7,2025-10-28,
PO001094,V010,ITEM0181,80.38,4,321.51,2025-10-22,
PO001095,V010,ITEM0166,460.08,4,1840.32,2025-09-27,
PO001096,V019,ITEM0131,223.56,44,9836.69,2025-08-02,
PO001097,V015,ITEM0036,77.07,41,3159.7,2025-09-06,
PO001098,V009,ITEM0142,104.03,41,4265.11,2025-06-06,
PO001099,V012,ITEM0142,104.66,30,3139.65,2025-07-21,
PO001100,V001,ITEM0028,279.6,35,9785.89,2025-09-18,
PO001101,V000,ITEM0175,308.17,8,2465.35,2025-06-20,
PO001102,V005,ITEM0119,469.4,29,13612.64,2025-11-10,
PO001103,V014,ITEM0062,558.48,38,21222.3,2025-07-11,
PO001104,V008,ITEM0056,331.58,20,6631.61,2025-08-22,
PO001105,V009,ITEM0044,432.52,25,10812.99,2025-11-10,
PO001106,V001,ITEM0133,442.11,46,20337.01,2025-11-21,
PO001107,V005,ITEM0143,319.67,4,1278.67,2025-08-14,
PO001108,V010,ITEM0150,44.07,43,1894.82,2025-10-06,
PO001109,V013,ITEM0077,158.17,44,6959.57,2025-11-04,
PO001110,V002,ITEM0066,103.54,18,1863.68,2025-09-19,
PO001111,V012,ITEM0009,108.25,26,2814.39,2025-07-03,
PO001112,V017,ITEM0075,320.47,42,13459.58,2025-07-30,
PO001113,V010,ITEM0104,398.35,30,11950.47,2025-06-07,
PO001114,V001,ITEM0101,363.69,19,6910.13,2025-11-10,
PO001115,V015,ITEM0002,165.31,29,4794.12,2025-09-02,
PO001116,V011,ITEM0041,149.56,26,3888.55,2025-10-21,
PO001117,V018,ITEM0139,375.23,35,13133.16,2025-10-11,
PO001118,V006,ITEM0160,448.86,7,3142.02,2025-10-04,
PO001119,V002,ITEM0064,270.1,4,1080.41,2025-05-31,
PO001120,V015,ITEM0015,414.02,41,16974.84,2025-10-09,C0026
PO001121,V010,ITEM0031,427.57,38,16247.84,2025-08-01,
PO001122,V001,ITEM0016,383.96,22,8447.13,2025-06-09,
PO001123,V011,ITEM0148,490.14,9,4411.25,2025-11-13,
PO001124,V018,ITEM0088,189.9,29,5507.07,2025-08-15,C0036
PO001125,V017,ITEM0165,190.03,1,190.03,2025-06-01,
PO001126,V018,ITEM0043,494.74,44,21768.58,2025-10-05,
PO001127,V014,ITEM0098,413.12,24,9914.9,2025-07-26,
PO001128,V007,ITEM0002,175.01,39,6825.57,2025-08-12,
PO001129,V016,ITEM0046,304.21,4,1216.82,2025-07-30,
PO001130,V006,ITEM0185,252.92,8,2023.36,2025-09-26,
PO001131,V009,ITEM0052,370.03,46,17021.34,2025-07-19,
PO001132,V001,ITEM0125,357.78,7,2504.46,2025-10-24,
PO001133,V003,ITEM0025,499.25,48,23964.23,2025-05-30,
PO001134,V014,ITEM0189,387.76,27,10469.43,2025-06-16,
PO001135,V002,ITEM0082,167.26,10,1672.56,2025-08-12,
PO001136,V006,ITEM0096,249.27,31,7727.4,2025-06-18,
PO001137,V019,ITEM0168,271.01,32,8672.19,2025-09-25,
PO001138,V018,ITEM0169,63.01,15,945.1,2025-10-27,
PO001139,V003,ITEM0168,273.93,46,12600.72,2025-11-07,
PO001140,V004,ITEM0162,81.73,43,3514.42,2025-07-28,
PO001141,V013,ITEM0134,99.65,43,4285.1,2025-07-20,
PO001142,V002,ITEM0008,262.14,28,7339.93,2025-11-13,
PO001143,V014,ITEM0059,425.74,20,8514.81,2025-08-28,
PO001144,V013,ITEM0002,169.08,17,2874.39,2025-07-24,
PO001145,V011,ITEM0128,109.35,49,5358.29,2025-06-12,
PO001146,V007,ITEM0183,19.42,8,155.34,2025-08-02,C0029
PO001147,V009,ITEM0190,188.68,21,3962.25,2025-11-24,
PO001148,V000,ITEM0198,18.88,22,415.39,2025-07-22,
PO001149,V018,ITEM0158,347.63,49,17033.7,2025-11-07,
PO001150,V013,ITEM0026,266.74,5,1333.71,2025-08-15,
PO001151,V008,ITEM0092,148.08,13,1925.02,2025-07-28,
PO001152,V015,ITEM0000,75.04,12,900.47,2025-11-03,C0015
PO001153,V005,ITEM0131,222.82,1,222.82,2025-07-13,
PO001154,V002,ITEM0041,153.58,15,2303.71,2025-09-17,
PO001155,V005,ITEM0107,214.95,9,1934.54,2025-10-04,
PO001156,V003,ITEM0199,55.33,19,1051.24,2025-07-31,
PO001157,V002,ITEM0043,494.07,37,18280.5,2025-10-15,
PO001158,V012,ITEM0163,349.24,13,4540.06,2025-06-25,
PO001159,V016,ITEM0040,115.27,48,5532.98,2025-06-03,
PO001160,V001,ITEM0022,379.42,30,11382.49,2025-11-20,
PO001161,V012,ITEM0101,366.03,22,8052.65,2025-08-23,
PO001162,V005,ITEM0131,219.65,25,5491.14,2025-07-24,
PO001163,V013,ITEM0108,135.92,17,2310.56,2025-10-03,
PO001164,V015,ITEM0058,295.15,5,1475.77,2025-10-16,
PO001165,V003,ITEM0140,198.2,26,5153.17,2025-11-06,
PO001166,V007,ITEM0081,479.71,25,11992.72,2025-07-21,
PO001167,V000,ITEM0163,348.17,18,6267.08,2025-09-05,
PO001168,V002,ITEM0191,150.41,10,1504.07,2025-11-18,
PO001169,V004,ITEM0173,100.05,46,4602.26,2025-08-14,
PO001170,V018,ITEM0094,378.92,45,17051.59,2025-09-25,
PO001171,V009,ITEM0135,104.54,16,1672.61,2025-06-20,
PO001172,V007,ITEM0049,474.97,8,3799.75,2025-11-15,
PO001173,V005,ITEM0197,314.99,14,4409.9,2025-07-04,
PO001174,V004,ITEM0005,371.46,26,9657.87,2025-09-20,
PO001175,V012,ITEM0174,149.34,13,1941.43,2025-07-26,
PO001176,V000,ITEM0094,398.62,3,1195.85,2025-06-30,
PO001177,V015,ITEM0017,506.64,16,8106.17,2025-10-28,
PO001178,V015,ITEM0155,70.46,34,2395.56,2025-09-29,C0005
PO001179,V007,ITEM0134,104.47,39,4074.49,2025-06-22,
PO001180,V001,ITEM0031,420.76,2,841.53,2025-11-05,
PO001181,V004,ITEM0016,411.92,12,4943.03,2025-10-11,
PO001182,V011,ITEM0171,214.49,18,3860.88,2025-11-12,
PO001183,V004,ITEM0091,25.26,24,606.12,2025-09-03,
PO001184,V015,ITEM0165,193.81,29,5620.4,2025-07-11,
PO001185,V001,ITEM0064,249.22,47,11713.56,2025-08-07,
PO001186,V019,ITEM0145,56.36,41,2310.95,2025-10-17,
PO001187,V006,ITEM0194,326.4,25,8159.89,2025-09-18,
PO001188,V001,ITEM0081,451.83,38,17169.72,2025-06-19,
PO001189,V012,ITEM0024,242.6,25,6065.09,2025-09-03,
PO001190,V008,ITEM0068,40.5,44,1781.81,2025-09-17,C0039
PO001191,V009,ITEM0008,261.07,13,3393.85,2025-11-16,
PO001192,V008,ITEM0157,98.96,40,3958.31,2025-08-07,
PO001193,V016,ITEM0040,114.09,42,4791.76,2025-06-02,
PO001194,V009,ITEM0000,72.57,39,2830.16,2025-08-25,
PO001195,V011,ITEM0040,120.75,24,2898.1,2025-10-25,
PO001196,V010,ITEM0000,69.06,11,759.66,2025-06-17,C0000
PO001197,V003,ITEM0055,463.78,27,12522.16,2025-05-29,
PO001198,V004,ITEM0121,332.1,32,10627.15,2025-09-23,
PO001199,V009,ITEM0186,380.08,30,11402.28,2025-09-13,
PO001200,V005,ITEM0100,89.37,18,1608.68,2025-08-24,
PO001201,V009,ITEM0109,194.9,16,3118.35,2025-07-13,
PO001202,V011,ITEM0014,292.45,18,5264.04,2025-06-11,
PO001203,V010,ITEM0011,180.65,15,2709.81,2025-11-23,
PO001204,V006,ITEM0153,55.73,16,891.64,2025-11-01,
PO001205,V014,ITEM0125,377.35,36,13584.53,2025-09-04,
PO001206,V002,ITEM0103,304.01,32,9728.17,2025-08-05,
PO001207,V017,ITEM0124,422.95,21,8882.01,2025-11-19,
PO001208,V015,ITEM0177,41.15,25,1028.81,2025-08-24,
PO001209,V018,ITEM0190,195.92,20,3918.32,2025-11-17,
PO001210,V004,ITEM0197,322.99,12,3875.85,2025-11-03,
PO001211,V019,ITEM0170,496.78,6,2980.66,2025-07-16,
PO001212,V015,ITEM0005,404.42,15,6066.3,2025-11-02,
PO001213,V002,ITEM0101,392.1,7,2744.67,2025-07-17,
PO001214,V009,ITEM0124,417.49,7,2922.42,2025-06-02,
PO001215,V003,ITEM0170,493.46,13,6415.04,2025-07-27,
PO001216,V005,ITEM0098,398.32,10,3983.18,2025-08-26,
PO001217,V001,ITEM0046,299.36,34,10178.33,2025-07-08,
PO001218,V003,ITEM0069,33.36,42,1401.26,2025-09-02,
PO001219,V016,ITEM0089,272.03,11,2992.32,2025-06-04,
PO001220,V012,ITEM0156,83.54,50,4176.97,2025-08-26,
PO001221,V019,ITEM0044,454.54,2,909.08,2025-09-07,
PO001222,V007,ITEM0024,253.99,9,2285.92,2025-11-08,
PO001223,V018,ITEM0186,393.23,32,12583.24,2025-09-05,
PO001224,V012,ITEM0091,25.95,19,492.99,2025-09-14,
PO001225,V012,ITEM0084,250.96,33,8281.78,2025-08-23,
PO001226,V014,ITEM0167,272.01,33,8976.45,2025-09-07,
PO001227,V015,ITEM0075,299.28,2,598.56,2025-10-14,
PO001228,V000,ITEM0105,226.97,44,9986.53,2025-07-20,C0013
PO001229,V008,ITEM0195,448.45,14,6278.28,2025-11-15,
PO001230,V009,ITEM0195,458.05,14,6412.77,2025-08-02,
